28.05.2018 0:37:56
2001 06   0.00,  0.00,  0.00,  0.00,  0.09,  1.77,  7.36, 10.06, 14.43, 16.76, 14.90, 11.82, 10.80,  7.64,  3.91,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00
2001 07   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  3.54,  8.01, 11.55, 17.50, 15.46, 14.06, 12.20,  9.87,  5.12,  1.96,  0.37,  0.00,  0.00,  0.00,  0.00
2001 08   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  2.14,  7.91, 10.43, 17.23, 16.95, 14.34, 13.50,  9.96,  4.84,  2.05,  0.28,  0.00,  0.00,  0.00,  0.00
2001 09   0.00,  0.00,  0.00,  0.00,  0.00,  0.28,  1.21,  5.77,  9.40, 16.01, 16.57, 16.67, 12.57,  9.78,  7.45,  3.26,  0.65,  0.37,  0.00,  0.00,  0.00
2001 10   0.00,  0.00,  0.00,  0.00,  0.09,  0.28,  0.65,  3.17,  8.19, 12.48, 17.50, 18.72, 14.90, 10.71,  7.45,  4.28,  1.02,  0.37,  0.19,  0.00,  0.00
2001 11   0.00,  0.00,  0.00,  0.00,  0.09,  0.28,  0.84,  1.86,  7.54, 13.87, 18.34, 18.72, 17.69, 11.45,  5.68,  2.98,  0.37,  0.28,  0.00,  0.00,  0.00
2001 12   0.00,  0.00,  0.00,  0.00,  0.09,  0.09,  0.74,  2.42,  7.73, 14.34, 18.99, 22.44, 15.83,  9.59,  4.84,  2.42,  0.47,  0.00,  0.00,  0.00,  0.00
2001 13   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  1.40,  5.77, 14.53, 20.11, 22.72, 15.08,  8.94,  6.24,  3.07,  1.49,  0.28,  0.00,  0.00,  0.00,  0.00
2001 14   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  3.54,  8.94, 17.32, 22.53, 19.65, 11.27,  8.10,  3.91,  2.61,  1.49,  0.28,  0.00,  0.00,  0.00,  0.00
2001 15   0.00,  0.00,  0.00,  0.00,  0.09,  0.84,  4.75, 10.15, 16.76, 20.11, 18.62, 13.78,  7.17,  4.00,  2.05,  1.40,  0.19,  0.09,  0.00,  0.00,  0.00
2001 16   0.00,  0.00,  0.00,  0.00,  0.09,  0.74,  4.28,  9.31, 17.23, 18.90, 20.76, 12.38,  7.91,  4.75,  1.96,  1.21,  0.28,  0.19,  0.00,  0.00,  0.00
2001 17   0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  1.86,  6.70, 14.15, 17.78, 19.46, 17.60,  9.96,  6.15,  3.63,  1.12,  0.93,  0.09,  0.00,  0.00,  0.00
2001 18   0.00,  0.00,  0.00,  0.00,  0.09,  0.47,  0.84,  3.82,  6.52, 15.92, 17.13, 20.95, 14.99,  9.78,  4.38,  3.26,  1.68,  0.19,  0.00,  0.00,  0.00
2001 19   0.00,  0.00,  0.00,  0.09,  0.00,  1.02,  1.68,  3.17,  6.52, 10.89, 18.34, 19.74, 16.48, 10.89,  5.49,  3.54,  1.40,  0.65,  0.09,  0.00,  0.00
2001 20   0.00,  0.00,  0.00,  0.37,  0.28,  1.30,  2.05,  4.84,  5.68, 14.25, 18.44, 19.55, 14.53,  9.96,  4.56,  2.51,  1.12,  0.47,  0.09,  0.00,  0.00
2001 21   0.00,  0.00,  0.19,  0.37,  0.28,  1.77,  1.86,  3.91,  7.73, 12.57, 16.29, 19.55, 15.18,  8.66,  6.61,  3.07,  1.30,  0.65,  0.00,  0.00,  0.00
2001 22   0.00,  0.00,  0.00,  0.28,  0.47,  0.37,  1.30,  3.63,  5.68,  7.82, 17.04, 17.32, 16.29, 12.29,  9.87,  4.84,  1.86,  0.74,  0.19,  0.00,  0.00
2001 23   0.00,  0.00,  0.00,  0.00,  0.47,  0.28,  1.30,  2.79,  4.56,  8.75, 19.93, 17.88, 17.13, 11.45,  7.82,  4.10,  2.61,  0.84,  0.09,  0.00,  0.00
2001 24   0.00,  0.00,  0.00,  0.37,  0.28,  0.56,  2.14,  2.61,  6.33,  9.59, 21.79, 19.09, 14.43,  9.68,  7.08,  3.63,  2.23,  0.19,  0.00,  0.00,  0.00
2001 25   0.00,  0.00,  0.09,  0.19,  0.28,  1.02,  1.86,  4.10,  6.05, 11.36, 19.37, 18.90, 14.62, 10.24,  6.61,  3.72,  0.93,  0.47,  0.19,  0.00,  0.00
2001 26   0.00,  0.00,  0.00,  0.28,  0.37,  1.02,  1.96,  3.45,  9.40, 11.27, 17.13, 18.53, 15.83,  9.96,  6.33,  3.17,  0.93,  0.19,  0.19,  0.00,  0.00
2001 27   0.00,  0.00,  0.00,  0.09,  0.65,  0.28,  2.33,  4.10,  8.66, 12.48, 16.76, 17.69, 15.08,  9.87,  6.70,  3.63,  1.30,  0.19,  0.19,  0.00,  0.00
2001 28   0.00,  0.00,  0.00,  0.09,  0.28,  0.74,  1.68,  3.54,  7.45, 11.36, 17.13, 16.95, 15.18,  9.87,  8.10,  5.12,  1.77,  0.56,  0.19,  0.00,  0.00
2001 29   0.00,  0.00,  0.00,  0.09,  0.19,  0.19,  1.30,  2.61,  6.24, 11.08, 15.64, 16.01, 18.72,  9.87,  8.10,  5.49,  2.79,  1.21,  0.47,  0.00,  0.00
2001 30   0.00,  0.00,  0.00,  0.00,  0.19,  0.47,  0.47,  2.70,  4.84, 11.17, 14.62, 18.25, 16.29, 11.27,  8.94,  5.31,  3.35,  1.49,  0.56,  0.09,  0.00
2001 31   0.00,  0.00,  0.00,  0.00,  0.00,  0.47,  0.93,  1.02,  4.47,  8.57, 14.53, 17.50, 15.18, 13.50, 10.71,  6.89,  3.91,  1.40,  0.74,  0.19,  0.00
2001 32   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  0.37,  1.30,  3.17,  7.73, 13.69, 16.01, 16.01, 15.92, 10.43,  8.57,  3.63,  2.23,  0.56,  0.00,  0.00
2001 33   0.00,  0.00,  0.00,  0.00,  0.09,  0.47,  0.47,  1.68,  3.54,  7.26, 12.01, 17.88, 15.64, 14.99, 11.64,  7.45,  4.84,  1.21,  0.84,  0.00,  0.00
2001 34   0.00,  0.00,  0.00,  0.09,  0.09,  0.37,  0.47,  1.49,  2.98,  6.42, 11.27, 15.46, 17.97, 16.57, 10.52,  8.10,  5.03,  2.14,  0.65,  0.28,  0.09
2001 35   0.00,  0.00,  0.00,  0.00,  0.09,  0.56,  0.09,  1.40,  1.96,  5.96,  9.59, 14.80, 18.72, 16.95, 11.73,  8.57,  6.05,  1.86,  1.30,  0.19,  0.19
2001 36   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.28,  0.93,  1.12,  3.54,  9.03, 16.85, 17.78, 16.67, 14.90,  8.10,  6.15,  3.17,  0.93,  0.28,  0.28
2001 37   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.56,  0.93,  3.35,  8.75, 17.41, 20.58, 18.81, 12.20,  7.73,  6.24,  2.05,  0.74,  0.37,  0.19
2001 38   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  0.84,  1.58,  5.59, 12.66, 21.69, 22.25, 15.46,  8.66,  6.33,  2.70,  1.58,  0.37,  0.00,  0.09
2001 39   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  1.40,  3.26, 11.08, 19.55, 25.70, 17.88, 10.06,  5.21,  3.82,  1.21,  0.28,  0.19,  0.00,  0.00
2001 40   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  1.96,  8.57, 15.92, 22.81, 25.23, 12.57,  6.89,  3.26,  1.77,  0.47,  0.19,  0.00,  0.00,  0.00
2001 41   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.65,  2.23,  9.31, 17.32, 29.14, 21.97, 10.99,  5.31,  2.14,  0.56,  0.37,  0.00,  0.00,  0.00,  0.00
2001 42   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  1.58,  4.28, 16.20, 26.26, 27.19, 15.27,  6.33,  1.96,  0.65,  0.19,  0.00,  0.00,  0.00,  0.00
2001 43   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.12,  4.93, 15.18, 22.07, 24.02, 18.62,  9.31,  3.72,  1.02,  0.00,  0.00,  0.00,  0.00
2001 44   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.56,  2.51,  9.87, 19.93, 20.86, 20.86, 14.15,  8.47,  2.42,  0.37,  0.00,  0.00,  0.00
2001 45   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  1.30,  5.31, 13.78, 21.51, 18.81, 18.25, 13.04,  5.87,  1.58,  0.37,  0.00,  0.00,  0.00
2001 46   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.84,  5.59, 12.85, 16.95, 18.53, 19.55, 12.38,  9.31,  3.07,  0.74,  0.09,  0.00,  0.00,  0.00
2001 47   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.47,  2.79,  6.42, 14.53, 17.69, 19.93, 17.41, 11.64,  5.87,  2.42,  0.65,  0.19,  0.00,  0.00,  0.00
2001 48   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  1.02,  3.26,  7.17, 14.99, 19.55, 21.79, 14.62, 11.08,  3.26,  2.05,  0.93,  0.19,  0.09,  0.00,  0.00
2001 49   0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.93,  3.07,  8.47, 16.20, 18.81, 20.39, 14.34,  8.19,  5.77,  2.14,  1.12,  0.37,  0.09,  0.00,  0.00
2001 50   0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  1.49,  5.96, 14.34, 16.29, 18.25, 17.78, 10.71,  7.17,  4.00,  2.42,  0.65,  0.65,  0.09,  0.00,  0.00
2001 51   0.00,  0.00,  0.00,  0.00,  0.00,  0.19,  3.54, 12.48, 14.34, 18.44, 16.95, 15.27,  9.12,  4.75,  2.98,  1.30,  0.65,  0.00,  0.00,  0.00,  0.00
2001 52   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  4.93, 15.08, 17.97, 18.44, 15.83, 12.29,  8.19,  3.35,  2.61,  0.93,  0.00,  0.00,  0.00,  0.00,  0.00
2002 01   0.00,  0.00,  0.00,  0.00,  0.09,  0.56,  7.82, 16.95, 18.81, 18.06, 13.50, 12.01,  6.80,  2.70,  2.05,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00
2002 02   0.00,  0.00,  0.00,  0.00,  0.84,  3.82, 12.20, 20.48, 18.34, 13.87, 13.87,  9.40,  4.38,  1.86,  0.56,  0.37,  0.00,  0.00,  0.00,  0.00,  0.00
2002 03   0.00,  0.00,  0.00,  0.74,  3.82,  9.22, 15.64, 19.18, 15.92, 14.15, 10.34,  6.52,  2.79,  0.84,  0.74,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2002 04   0.00,  0.00,  0.47,  2.98,  7.08, 12.10, 16.01, 17.69, 14.99, 14.06,  6.61,  4.75,  2.23,  0.74,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2002 05   0.00,  0.28,  1.02,  4.56,  7.36, 13.22, 15.74, 17.78, 13.97, 11.55,  6.80,  4.66,  1.86,  0.93,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2002 06   0.00,  0.09,  0.65,  2.42,  5.87, 10.71, 14.53, 14.25, 17.32, 14.06,  9.03,  5.96,  3.63,  1.30,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2002 07   0.00,  0.00,  0.19,  1.12,  2.70,  6.24,  8.94, 12.38, 15.74, 15.55, 15.64, 12.10,  6.70,  1.77,  0.74,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
2002 08   0.00,  0.00,  0.09,  1.21,  1.96,  3.91,  5.96,  8.85, 12.20, 15.18, 18.72, 16.95,  9.59,  3.82,  1.21,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00
2002 09   0.00,  0.00,  0.00,  0.93,  1.40,  2.70,  4.19,  5.21, 10.15, 13.69, 19.55, 20.95, 11.92,  6.80,  2.23,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00
2002 10   0.00,  0.00,  0.00,  0.09,  0.93,  2.14,  2.89,  5.59,  6.80, 11.73, 20.48, 20.11, 16.20,  8.75,  3.63,  0.47,  0.19,  0.00,  0.00,  0.00,  0.00
2002 11   0.00,  0.00,  0.00,  0.00,  0.19,  0.93,  2.51,  4.19,  6.80, 11.92, 20.67, 19.74, 17.88, 10.34,  3.82,  0.65,  0.37,  0.00,  0.00,  0.00,  0.00
2002 12   0.00,  0.00,  0.00,  0.00,  0.09,  0.37,  2.33,  5.03,  8.38, 12.57, 16.95, 21.60, 18.25,  9.96,  3.54,  0.84,  0.09,  0.00,  0.00,  0.00,  0.00
2002 13   0.00,  0.00,  0.00,  0.00,  0.09,  0.84,  3.17,  7.17, 11.08, 15.18, 20.39, 18.44, 14.90,  6.05,  2.42,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00
2002 14   0.00,  0.00,  0.00,  0.00,  0.47,  1.77,  4.75,  9.50, 13.97, 18.25, 21.97, 16.67,  8.10,  2.98,  1.30,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00
2002 15   0.00,  0.00,  0.00,  0.28,  0.84,  2.61,  6.98,  9.87, 15.36, 21.51, 18.62, 14.06,  6.15,  2.98,  0.65,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2002 16   0.00,  0.00,  0.09,  0.28,  1.58,  4.28,  5.77,  9.59, 15.74, 20.11, 21.69, 10.61,  7.08,  2.51,  0.56,  0.00,  0.09,  0.00,  0.00,  0.00,  0.00
2002 17   0.00,  0.09,  0.09,  0.84,  1.68,  4.28,  5.03,  9.78, 14.15, 20.58, 19.09, 12.94,  7.26,  3.07,  0.93,  0.09,  0.00,  0.09,  0.00,  0.00,  0.00
2002 18   0.00,  0.00,  0.28,  0.65,  1.58,  3.35,  5.03,  8.10, 12.66, 17.97, 17.69, 17.13,  9.03,  4.00,  1.86,  0.47,  0.19,  0.00,  0.00,  0.00,  0.00
2002 19   0.00,  0.00,  0.74,  0.74,  1.58,  2.51,  4.93,  8.57, 12.01, 17.78, 17.41, 15.36, 10.34,  4.75,  1.86,  1.21,  0.09,  0.09,  0.00,  0.00,  0.00
2002 20   0.00,  0.00,  0.93,  0.84,  1.30,  1.86,  4.28,  6.98, 14.53, 14.71, 18.72, 14.53, 11.82,  6.15,  2.33,  0.84,  0.19,  0.00,  0.00,  0.00,  0.00
2002 21   0.00,  0.19,  0.56,  1.02,  1.12,  1.86,  3.54,  6.61,  9.96, 16.95, 16.95, 17.32, 11.08,  8.19,  2.79,  1.58,  0.28,  0.00,  0.00,  0.00,  0.00
2002 22   0.09,  0.00,  0.47,  0.74,  1.68,  1.96,  2.79,  6.05, 10.52, 14.62, 16.95, 19.55, 11.36,  8.47,  2.98,  1.21,  0.47,  0.09,  0.00,  0.00,  0.00
2002 23   0.00,  0.09,  0.09,  0.47,  1.12,  1.77,  2.33,  4.93,  6.98, 12.94, 18.62, 18.81, 17.69,  8.57,  3.07,  2.05,  0.47,  0.00,  0.00,  0.00,  0.00
2002 24   0.00,  0.09,  0.09,  0.47,  0.09,  1.49,  2.05,  3.82,  5.49, 10.34, 15.92, 22.44, 21.42, 10.06,  3.91,  1.68,  0.47,  0.19,  0.00,  0.00,  0.00
2002 25   0.00,  0.19,  0.09,  0.37,  0.37,  1.58,  2.89,  4.00,  5.59, 10.06, 17.50, 21.04, 22.53,  8.66,  3.45,  1.30,  0.37,  0.00,  0.00,  0.00,  0.00
2002 26   0.09,  0.09,  0.09,  0.84,  0.74,  2.33,  3.35,  4.19,  6.89, 10.61, 18.99, 20.30, 18.53,  8.01,  3.82,  0.93,  0.19,  0.00,  0.00,  0.00,  0.00
2002 27   0.19,  0.19,  0.65,  0.84,  1.30,  2.70,  4.47,  4.56, 10.15, 14.15, 18.16, 17.97, 13.87,  7.17,  2.33,  1.12,  0.19,  0.00,  0.00,  0.00,  0.00
2002 28   0.19,  0.37,  0.47,  0.65,  2.61,  2.05,  4.19,  6.98,  8.10, 13.97, 17.41, 16.76, 11.45,  8.38,  4.10,  1.58,  0.56,  0.19,  0.00,  0.00,  0.00
2002 29   0.28,  0.56,  0.47,  1.40,  1.77,  2.79,  6.05,  6.89,  7.91, 12.66, 16.29, 16.20, 10.34,  9.03,  3.91,  2.14,  1.12,  0.09,  0.09,  0.00,  0.00
2002 30   0.19,  0.47,  1.12,  0.84,  2.42,  3.26,  5.77,  6.98,  8.38, 14.25, 15.92, 14.71, 10.89,  6.98,  5.03,  1.86,  0.65,  0.19,  0.09,  0.00,  0.00
2002 31   0.19,  0.19,  0.84,  1.58,  2.05,  3.45,  5.87,  7.45,  9.31, 15.18, 14.34, 13.69, 12.10,  7.17,  4.00,  1.96,  0.47,  0.09,  0.09,  0.00,  0.00
2002 32   0.00,  0.09,  0.74,  1.12,  1.68,  4.28,  5.31,  6.61,  9.96, 12.48, 15.64, 13.87, 13.04,  7.82,  4.66,  2.14,  0.47,  0.00,  0.09,  0.00,  0.00
2002 33   0.09,  0.09,  0.47,  0.93,  2.42,  3.35,  5.77,  6.61,  9.22, 13.13, 14.71, 13.97, 11.64,  9.22,  5.03,  2.70,  0.56,  0.00,  0.00,  0.09,  0.00
2002 34   0.19,  0.28,  0.74,  1.58,  2.23,  3.63,  4.84,  5.87,  9.12, 13.87, 16.57, 11.82, 12.48,  8.66,  4.84,  2.70,  0.28,  0.19,  0.09,  0.00,  0.00
2002 35   0.19,  0.28,  0.47,  1.58,  2.23,  2.89,  4.38,  4.66,  8.57, 12.66, 17.50, 14.99, 12.76,  8.57,  4.38,  3.07,  0.37,  0.47,  0.00,  0.00,  0.00
2002 36   0.00,  0.19,  0.65,  1.21,  1.30,  2.70,  2.98,  5.03,  6.70, 11.08, 18.06, 16.48, 13.41,  9.87,  5.40,  3.26,  1.40,  0.28,  0.00,  0.00,  0.00
2002 37   0.00,  0.00,  0.00,  0.47,  0.65,  1.96,  2.51,  2.98,  6.42,  8.85, 18.34, 15.74, 15.83, 11.82,  7.73,  4.38,  1.86,  0.47,  0.00,  0.00,  0.00
2002 38   0.00,  0.00,  0.00,  0.00,  0.37,  0.19,  1.21,  1.96,  3.72,  7.73, 25.51, 15.92, 15.83, 12.94,  8.29,  4.28,  1.77,  0.28,  0.00,  0.00,  0.00
2002 39   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  0.74,  1.86,  3.91, 49.16, 15.74, 12.10,  9.03,  4.28,  2.23,  0.47,  0.09,  0.00,  0.00,  0.00
2002 40   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.84,  1.68,  4.66, 64.25, 12.38,  7.36,  5.12,  2.70,  0.47,  0.37,  0.09,  0.00,  0.00,  0.00
2002 41   0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.09,  0.74,  2.98,  5.59, 64.71, 10.71,  8.66,  3.35,  2.23,  0.37,  0.47,  0.00,  0.00,  0.00,  0.00
2002 42   0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  0.28,  0.84,  3.26,  7.54, 60.89, 11.45,  8.57,  4.56,  1.77,  0.19,  0.56,  0.00,  0.00,  0.00,  0.00
2002 43   0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  1.40,  5.40,  9.59, 60.52,  9.22,  7.26,  3.45,  2.23,  0.47,  0.09,  0.00,  0.00,  0.00,  0.00
2002 44   0.00,  0.00,  0.00,  0.00,  0.00,  0.09,  2.14,  4.28, 11.55, 15.46, 47.21, 10.34,  5.87,  2.33,  0.74,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2002 45   0.00,  0.00,  0.00,  0.00,  0.19,  2.42,  8.38, 13.31, 20.30, 18.81, 23.65,  8.94,  3.45,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2002 46   0.00,  0.00,  0.00,  0.19,  0.37,  2.61,  8.47, 18.34, 24.39, 19.93, 13.87,  7.54,  3.54,  0.74,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2002 47   0.00,  0.00,  0.00,  0.00,  0.19,  1.21,  6.15, 14.25, 22.91, 21.97, 17.41, 10.24,  3.91,  1.49,  0.19,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2002 48   0.00,  0.00,  0.00,  0.00,  0.00,  0.37,  4.93,  9.03, 17.60, 23.46, 19.27, 14.90,  7.08,  1.68,  1.02,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00
2002 49   0.00,  0.00,  0.00,  0.00,  0.00,  0.65,  5.03,  6.98, 11.36, 14.62, 17.69, 19.93, 12.48,  7.08,  2.33,  1.21,  0.65,  0.00,  0.00,  0.00,  0.00
2002 50   0.00,  0.00,  0.00,  0.00,  0.00,  0.47,  4.19,  8.66,  9.96, 10.89, 12.85, 15.74, 14.43, 11.55,  7.08,  2.61,  1.21,  0.19,  0.19,  0.00,  0.00
2002 51   0.00,  0.00,  0.00,  0.00,  0.00,  0.47,  6.05, 11.45, 11.08,  8.57, 10.71, 11.64, 12.66, 11.55,  8.75,  5.40,  1.12,  0.28,  0.28,  0.00,  0.00
2002 52   0.00,  0.00,  0.00,  0.00,  0.00,  0.93,  7.82, 14.80, 10.99, 10.06, 11.27, 14.25, 11.17,  8.19,  6.05,  3.45,  0.84,  0.09,  0.09,  0.00,  0.00
2003 01   0.00,  0.00,  0.00,  0.00,  0.00,  0.93,  5.40, 16.29, 15.83, 12.29, 14.71, 14.06,  8.57,  6.89,  3.91,  0.56,  0.28,  0.28,  0.00,  0.00,  0.00
2003 02   0.00,  0.00,  0.00,  0.00,  0.00,  0.47,  4.19, 13.97, 17.97, 19.37, 15.36, 13.13,  8.29,  4.38,  1.77,  1.02,  0.09,  0.00,  0.00,  0.00,  0.00
2003 03   0.00,  0.00,  0.00,  0.00,  0.00,  0.28,  3.07,  9.59, 18.53, 20.95, 17.97, 15.18,  8.29,  3.45,  1.68,  0.65,  0.28,  0.09,  0.00,  0.00,  0.00
2003 04   0.00,  0.00,  0.00,  0.00,  0.09,  0.65,  2.98, 10.43, 17.04, 19.27, 21.04, 15.46,  6.05,  3.45,  1.68,  1.21,  0.56,  0.09,  0.00,  0.00,  0.00
2003 05   0.00,  0.00,  0.00,  0.09,  0.28,  2.05,  7.26, 13.13, 15.92, 18.62, 20.67, 10.43,  5.12,  3.07,  1.96,  0.74,  0.56,  0.09,  0.00,  0.00,  0.00
2003 06   0.00,  0.00,  0.00,  0.00,  0.56,  2.98,  8.10, 12.38, 17.04, 18.06, 21.42,  8.19,  5.21,  2.70,  1.49,  1.30,  0.47,  0.09,  0.00,  0.00,  0.00
2003 07   0.00,  0.00,  0.00,  0.00,  0.37,  3.54,  8.01, 13.87, 16.67, 17.32, 20.86,  8.01,  4.66,  3.35,  1.49,  1.30,  0.47,  0.09,  0.00,  0.00,  0.00
2003 08   0.00,  0.00,  0.00,  0.09,  0.65,  3.45,  9.96, 15.55, 16.76, 16.11, 20.11,  6.80,  4.28,  2.70,  1.58,  1.30,  0.56,  0.09,  0.00,  0.00,  0.00
2003 09   0.00,  0.00,  0.00,  0.00,  0.65,  3.63,  8.85, 14.53, 17.13, 17.23, 19.37,  9.50,  3.54,  2.61,  1.58,  1.30,  0.09,  0.00,  0.00,  0.00,  0.00
2003 10   0.00,  0.00,  0.00,  0.00,  0.37,  2.42,  6.33, 12.20, 16.85, 19.27, 20.30, 13.04,  4.93,  2.61,  0.65,  1.02,  0.00,  0.00,  0.00,  0.00,  0.00
2003 11   0.00,  0.00,  0.00,  0.00,  0.19,  1.21,  2.70,  8.01, 15.08, 17.50, 20.48, 17.69, 11.45,  4.10,  1.12,  0.47,  0.00,  0.00,  0.00,  0.00,  0.00
2003 12   0.00,  0.00,  0.00,  0.00,  0.00,  0.65,  2.14,  6.33, 12.48, 17.60, 21.88, 18.44, 12.85,  5.77,  1.49,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00
2003 13   0.00,  0.00,  0.00,  0.00,  0.00,  0.84,  2.51,  7.26, 13.87, 20.95, 21.97, 17.32,  9.59,  4.38,  1.12,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
2003 14   0.00,  0.00,  0.00,  0.00,  0.09,  0.93,  4.28, 11.45, 22.07, 21.69, 19.65, 10.99,  6.52,  1.86,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2003 15   0.00,  0.00,  0.09,  0.19,  1.30,  2.79,  7.36, 16.20, 23.28, 20.95, 15.08,  6.89,  4.28,  1.30,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2003 16   0.09,  0.19,  0.74,  1.02,  2.42,  4.19, 10.24, 17.97, 20.30, 19.18, 13.22,  5.96,  2.79,  1.49,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2003 17   0.28,  0.56,  0.93,  2.05,  2.42,  4.56,  9.78, 14.06, 18.44, 18.90, 14.80,  8.01,  3.54,  1.21,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2003 18   0.47,  0.65,  1.30,  1.49,  2.33,  3.63,  5.87,  8.01, 13.87, 18.81, 18.06, 14.34,  7.26,  3.45,  0.28,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
2003 19   0.47,  0.74,  1.68,  1.86,  2.89,  2.14,  4.47,  6.80, 14.43, 19.65, 21.69, 14.62,  6.52,  1.58,  0.37,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2003 20   0.56,  1.02,  1.58,  1.86,  2.98,  2.61,  2.89,  8.29, 12.48, 21.04, 24.67, 13.59,  4.38,  1.96,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2003 21   0.93,  0.93,  2.05,  1.86,  2.05,  2.89,  2.89,  6.70, 11.17, 17.78, 25.79, 15.64,  7.26,  1.96,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2003 22   1.02,  0.74,  1.68,  2.33,  2.33,  2.42,  3.82,  6.15, 10.61, 16.11, 25.33, 17.60,  8.01,  1.30,  0.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2003 23   0.84,  0.65,  1.77,  2.23,  2.42,  3.07,  3.82,  5.59, 10.34, 16.11, 23.18, 18.72,  8.94,  1.58,  0.47,  0.09,  0.19,  0.00,  0.00,  0.00,  0.00
2003 24   1.40,  0.37,  1.49,  2.33,  2.70,  3.45,  4.84,  5.68, 10.43, 16.57, 20.76, 16.39,  8.10,  3.54,  1.30,  0.65,  0.00,  0.00,  0.00,  0.00,  0.00
2003 25   1.40,  1.21,  1.21,  2.70,  3.17,  3.91,  4.47,  6.89, 12.29, 13.13, 17.69, 14.71,  8.75,  5.03,  1.58,  1.12,  0.74,  0.00,  0.00,  0.00,  0.00
2003 26   2.33,  0.65,  1.77,  2.14,  3.63,  3.45,  5.87,  5.77,  8.94, 13.59, 14.06, 13.13, 10.80,  6.61,  3.82,  1.77,  0.84,  0.65,  0.09,  0.09,  0.00
2003 27   1.77,  0.74,  2.51,  2.33,  2.51,  5.12,  3.54,  6.61,  8.94, 12.20, 12.66, 11.45, 11.64,  8.01,  4.19,  2.23,  2.23,  0.93,  0.28,  0.00,  0.09
2003 28   1.30,  1.40,  1.30,  3.17,  3.26,  3.63,  4.00,  7.36,  8.57, 10.89, 12.94, 12.85,  9.68,  8.19,  5.40,  1.96,  1.77,  1.12,  1.12,  0.09,  0.00
2003 29   1.49,  0.74,  1.96,  2.33,  3.63,  3.54,  5.03,  7.08,  8.10, 11.17, 12.85, 11.73, 10.43,  7.82,  5.59,  3.07,  1.30,  1.12,  0.93,  0.09,  0.00
